name,url
마학·마술학 기초과정,https://www.kmooc.kr/view/course/detail/10466
[수강이벤트] 직업세계와 법,https://www.kmooc.kr/view/course/detail/10465
Project Busan: 글쓰는 골목,https://www.kmooc.kr/view/course/detail/10464
대기환경과학개론,https://www.kmooc.kr/view/course/detail/10463
알기 쉬운 이차전지 이야기,https://www.kmooc.kr/view/course/detail/10462
전문탐정사 :  탐정 사례와 실무를 통한 창업과 진로개발,https://www.kmooc.kr/view/course/detail/10461
K-컬처 :  한복이야기(품목별로 알아보는 한복의 미),https://www.kmooc.kr/view/course/detail/10460
한국의 장기통계2,https://www.kmooc.kr/view/course/detail/10459
북한의 농업,https://www.kmooc.kr/view/course/detail/10458
공간정보 분석,https://www.kmooc.kr/view/course/detail/10457
공간정보의 처리·가공,https://www.kmooc.kr/view/course/detail/10456
말조련 실무 기초과정,https://www.kmooc.kr/view/course/detail/10455
말보건관리·재활승마이론 기초과정,https://www.kmooc.kr/view/course/detail/10454
공간정보 자료 수집 및 편집,https://www.kmooc.kr/view/course/detail/10453
북한경제의 어제와 오늘,https://www.kmooc.kr/view/course/detail/10452
새로 읽는 한국의 고전,https://www.kmooc.kr/view/course/detail/10451
한국 수산업 발전사,https://www.kmooc.kr/view/course/detail/10450
철도를 통해 본 동아시아 근현대사,https://www.kmooc.kr/view/course/detail/10449
한국경제의 혁신과 미래,https://www.kmooc.kr/view/course/detail/10448
Sources of Wisdom: Classical Chinese and Korean Historical Manuscripts,https://www.kmooc.kr/view/course/detail/10447
(방송) 위대한 수업3(GREAT MINDS) : 감각 사용설명서,https://www.kmooc.kr/view/course/detail/10446
3차원 인식을 위한 다중시점 기하학과 인공지능,https://www.kmooc.kr/view/course/detail/10445
한반도 건강공동체와 보건의료의사소통,https://www.kmooc.kr/view/course/detail/10444
한반도 건강공동체와 보건의료인의 역할,https://www.kmooc.kr/view/course/detail/10443
한반도 건강공동체의 이해,https://www.kmooc.kr/view/course/detail/10442
(수어) 위대한 수업3(GREAT MINDS) : 인간 이하의 존재,https://www.kmooc.kr/view/course/detail/10441
(MOOC) 위대한 수업3(GREAT MINDS) : 인간 이하의 존재,https://www.kmooc.kr/view/course/detail/10440
(더빙) 위대한 수업3(GREAT MINDS) : 인간 이하의 존재,https://www.kmooc.kr/view/course/detail/10439
세계로 통하는 한국어 : 중급Ⅰ,https://www.kmooc.kr/view/course/detail/10438
세계로 통하는 한국어 : 초급Ⅱ,https://www.kmooc.kr/view/course/detail/10437
"(MOOC) 히든 히어로즈 : 사이버 세계 3차 대전, K를 사수하라!",https://www.kmooc.kr/view/course/detail/10436
"(수어) 히든 히어로즈 : 감춰진 진실을 보는 눈, K-과학수사",https://www.kmooc.kr/view/course/detail/10435
한국의 유네스코 유산에 담긴 철학사상,https://www.kmooc.kr/view/course/detail/10434
Tradition and Modernity and Korean Political Philosophy,https://www.kmooc.kr/view/course/detail/10433
세계로 통하는 한국어 : 초급Ⅰ,https://www.kmooc.kr/view/course/detail/10432
한국유교철학자들,https://www.kmooc.kr/view/course/detail/10431
한국 도교,https://www.kmooc.kr/view/course/detail/10430
한국불교의 논쟁,https://www.kmooc.kr/view/course/detail/10429
Korean Music : A Philosophical Exploration,https://www.kmooc.kr/view/course/detail/10428
다문화사회의 이해,https://www.kmooc.kr/view/course/detail/10426
공간정보 기초,https://www.kmooc.kr/view/course/detail/10425
멀티링구얼 습득과 실천: 일본어와 영어를 동시에 배우기(초급),https://www.kmooc.kr/view/course/detail/10423
언택트 시대의 건강관리 플러스,https://www.kmooc.kr/view/course/detail/10422
(MOOC) 위대한 수업3(GREAT MINDS) : 종이의 건축가,https://www.kmooc.kr/view/course/detail/10421
(수어) 위대한 수업3(GREAT MINDS) : 종이의 건축가,https://www.kmooc.kr/view/course/detail/10420
(더빙) 위대한 수업3(GREAT MINDS) : 종이의 건축가,https://www.kmooc.kr/view/course/detail/10419
(MOOC) 위대한 수업3(GREAT MINDS) : 우리는 어떻게 무너졌는가,https://www.kmooc.kr/view/course/detail/10418
"메타버스로 맛보는 서해바다, 도(道)시(視)락(樂)",https://www.kmooc.kr/view/course/detail/10417
정조의 꿈을 그리다,https://www.kmooc.kr/view/course/detail/10416
(더빙) 위대한 수업3(GREAT MINDS) : 우리는 어떻게 무너졌는가,https://www.kmooc.kr/view/course/detail/10415
Hospitality Marketing,https://www.kmooc.kr/view/course/detail/10414
메타신경해부학,https://www.kmooc.kr/view/course/detail/10413
장애아동의 이해 ,https://www.kmooc.kr/view/course/detail/10412
국경 간 전자상거래와 무역벤처창업,https://www.kmooc.kr/view/course/detail/10409
인간심리의 탐구,https://www.kmooc.kr/view/course/detail/10408
도시계획학개론,https://www.kmooc.kr/view/course/detail/10407
알기쉬운 회계 첫걸음,https://www.kmooc.kr/view/course/detail/10406
디지털 헬스케어 인공지능 분석 실무,https://www.kmooc.kr/view/course/detail/10405
의료빅데이터 분석 및 활용 실무,https://www.kmooc.kr/view/course/detail/10404
IoT 헬스케어 서비스 제품 개발 실무,https://www.kmooc.kr/view/course/detail/10403
디지털 서비스 프로젝트 관리 실무,https://www.kmooc.kr/view/course/detail/10402
생체데이터와 인공지능의 이해,https://www.kmooc.kr/view/course/detail/10401
의료데이터 이해,https://www.kmooc.kr/view/course/detail/10400
