name,url
체육학개론,https://www.kmooc.kr/view/course/detail/3700
고객발굴기반 비즈니스 모델 수립,https://www.kmooc.kr/view/course/detail/3698
실크로드 신과 영웅 이야기,https://www.kmooc.kr/view/course/detail/3697
인간 감성으로 풀어보는 행동경제 이야기,https://www.kmooc.kr/view/course/detail/3696
문학으로 보는 유토피아와 디스토피아,https://www.kmooc.kr/view/course/detail/3694
공감과 환대의 윤리,https://www.kmooc.kr/view/course/detail/3690
영화 속 숨겨진 의미 읽기,https://www.kmooc.kr/view/course/detail/3684
고고학의 세계,https://www.kmooc.kr/view/course/detail/3680
영남유학을 찾아서 떠나는 서원기행,https://www.kmooc.kr/view/course/detail/3674
나무와 선비문화,https://www.kmooc.kr/view/course/detail/3668
자동차-SW-디자인 융합기술의 기초,https://www.kmooc.kr/view/course/detail/3661
디자인의 이해,https://www.kmooc.kr/view/course/detail/3654
자율주행자동차기술,https://www.kmooc.kr/view/course/detail/3653
해양과 문화,https://www.kmooc.kr/view/course/detail/3649
해상운송론,https://www.kmooc.kr/view/course/detail/3645
바다 위의 삶,https://www.kmooc.kr/view/course/detail/3643
hm,https://www.kmooc.kr/view/course/detail/3641
K-MOOC 시작하기,https://www.kmooc.kr/view/course/detail/3640
지역혁신을 이끄는 로컬 이노베이터 실무교육과정,https://www.kmooc.kr/view/course/detail/3639
독서치유론,https://www.kmooc.kr/view/course/detail/3635
비교경찰론,https://www.kmooc.kr/view/course/detail/3631
4차 산업혁명시대의 창업전략,https://www.kmooc.kr/view/course/detail/3623
유전 간호 ,https://www.kmooc.kr/view/course/detail/3619
리빙프로덕트디자인,https://www.kmooc.kr/view/course/detail/3614
바이오헬스 빅데이터 마이닝,https://www.kmooc.kr/view/course/detail/3606
바이오헬스 미래융합기술의 세계,https://www.kmooc.kr/view/course/detail/3594
소화약제학,https://www.kmooc.kr/view/course/detail/3590
전산의학,https://www.kmooc.kr/view/course/detail/3584
전산유체역학,https://www.kmooc.kr/view/course/detail/3583
전산설계,https://www.kmooc.kr/view/course/detail/3582
전산구조해석,https://www.kmooc.kr/view/course/detail/3581
수리물리학,https://www.kmooc.kr/view/course/detail/3580
반도체소자,https://www.kmooc.kr/view/course/detail/3579
계산화학,https://www.kmooc.kr/view/course/detail/3578
인공지능을 위한 기계학습 입문,https://www.kmooc.kr/view/course/detail/3577
